LLM_Password_Len8,LLM_Password_Len8-12,LLM_Password_Len16,LLM_Password_Len13-17,Password_symbol_changed_Len8,Password_symbol_changed_Len8-12,Password_symbol_changed_Len16,Password_symbol_changed_Len13-17,Password_position_swap_Len8,Password_position_swap_Len8-12,Password_position_swap_Len16,Password_position_swap_Len13-17
4.176091259055681,4.176091259055681,8.006080782716094,8.134878045195128,7.449046203903853,8.000043427276863,10.451786435524289,11.862429556106008,8.000000004342944,11.477265995424853,13.960732588165149,15.7926717961418
4.30102999566398,8.000043427276863,12.000000004342944,8.000715995361274,4.30102999566398,8.000043427276863,12.000000004342944,6.164709663539878,4.30102999566398,8.000043427276863,12.000000004342944,9.000004342923104
0.9542425094393249,6.004321373782642,8.006466042249231,8.06069784035361,6.6545615547417425,9.83607080891514,12.103885784600308,12.568483337271655,6.6545615547417425,9.83607080891514,12.103885784600308,12.568483337271655
8.000000004342944,8.633468455579585,12.477135730961121,13.477122702365522,8.000000004342944,8.633468455579585,12.477135730961121,13.477122702365522,8.000000004342944,12.000000000000433,16.0,17.0
4.30102999566398,5.935507265824713,4.176091259055681,8.107603370789112,4.30102999566398,8.000043427276863,12.000000004342944,9.000004342923104,4.30102999566398,8.000043427276863,12.000000004342944,9.000004342923104
4.045322978786657,4.176091259055681,8.397940008672036,8.397940008672036,8.000000004342944,4.176091259055681,13.477122702365522,13.477122702365522,8.000000004342944,11.989592190410592,15.335417799315191,15.335417799315191
7.3298045221640695,4.240349526742219,10.347837209217719,11.346079008652941,7.3298045221640695,8.547128565633669,10.347837209217719,12.505706061959787,7.3298045221640695,9.329603281565625,14.655256792753091,15.654391421145835
3.9735434685324895,5.0413926851582245,8.000715995361274,8.006466042249231,8.000000004342944,11.37383114507383,12.181866444947586,12.758003009299799,8.000000004342944,11.024074987307426,15.023663959324162,16.02366392231043
4.30102999566398,5.372912002970105,4.588831725594207,4.588831725594207,4.30102999566398,5.372912002970105,10.828015064223976,10.828015064223976,4.30102999566398,5.372912002970105,12.000000004342944,12.000000004342944
4.30102999566398,5.0413926851582245,11.477265995424853,8.000715995361274,4.30102999566398,5.0413926851582245,12.000000004342944,10.000000434294265,4.30102999566398,5.0413926851582245,12.000000004342944,10.000000434294265
4.045322978786657,7.000434077479318,11.000000043429445,12.000000004342944,4.045322978786657,7.000434077479318,11.000000043429445,12.000000004342944,4.045322978786657,7.000434077479318,11.000000043429445,12.000000004342944
8.000000004342944,8.506234359612126,12.34401873774591,10.34596154181314,8.000000004342944,8.60205999132796,12.477135730961121,10.478566495593842,8.000000004342944,12.000000000000433,16.0,14.000000000000002
4.045322978786657,4.670245853074124,9.54883147317415,7.059639138323724,8.000000004342944,10.000000000043428,16.0,14.000000000000002,8.000000004342944,10.000000000043428,16.0,14.000000000000002
8.000000004342944,10.584331337465036,12.477135730961121,11.948461870061283,8.000000004342944,10.584331337465036,12.477135730961121,11.948461870061283,8.000000004342944,12.000000000000433,16.0,17.0
4.30102999566398,8.000043427276863,9.204119982655923,10.178976947293169,6.156549151331781,9.531478917042254,13.477122702365522,14.477121399484464,6.156549151331781,10.15351029428281,14.153509989331335,15.153509989303885
4.045322978786657,4.176091259055681,8.195235254806063,8.006466042249231,8.000000004342944,8.94743372188705,13.477122702365522,11.477265995424853,8.000000004342944,12.000000000000433,16.0,14.000000000000002
4.045322978786657,8.000715995361274,11.51864552433031,9.531478917042254,7.719414159702592,9.900913067737667,15.477121269196143,13.477122702365522,8.000000004342944,11.000000000004341,16.0,14.000000000000002
4.30102999566398,8.000043427276863,11.477265995424853,8.000715995361274,4.30102999566398,8.000043427276863,11.214737909644462,8.000715995361274,4.30102999566398,8.000043427276863,11.214737909644462,8.000715995361274
4.176091259055681,6.336219504572428,8.06069784035361,8.397940008672036,8.000000004342944,10.635242505644156,15.11236369330582,16.11236366312972,7.459543258280412,11.459392502838899,14.873367854205208,15.872844349375564
4.045322978786657,6.471174318307337,8.06069784035361,8.000715995361274,8.000000004342944,11.128399301031381,12.477135730961121,10.519827993775719,8.000000004342944,7.000434077479318,11.000000043429445,9.000004342923104
4.30102999566398,8.000043427276863,11.848620117434134,12.848564727047295,4.30102999566398,12.000000000000433,15.094373322757546,17.0,8.000000004342944,12.000000000000433,15.893191501169557,17.0
8.000000004342944,11.245976325692059,15.204337102757993,16.204337078341137,8.000000004342944,11.245976325692059,15.204337102757993,16.204337078341137,8.000000004342944,11.245976325692059,15.204337102757993,16.204337078341137
4.30102999566398,4.30102999566398,10.519827993775719,11.477265995424853,4.30102999566398,4.30102999566398,11.89414984676792,13.000000000434293,4.30102999566398,4.30102999566398,11.89414984676792,13.000000000434293
0.9542425094393249,6.004321373782642,8.000715995361274,8.006466042249231,8.000000004342944,11.51864552433031,11.51864552433031,12.477135730961121,8.000000004342944,12.000000000000433,16.0,17.0
4.053846426852252,4.342422680822206,11.07918128223883,8.00085905289218,4.053846426852252,4.342422680822206,11.07918128223883,9.079184865153227,4.053846426852252,4.342422680822206,11.07918128223883,9.079184865153227
4.30102999566398,8.000043427276863,8.006466042249231,8.06069784035361,8.000000004342944,12.000000000000433,10.478566495593842,11.477265995424853,8.000000004342944,12.000000000000433,12.803463944124319,13.803457798500835
7.399306752021259,10.154581820421946,9.296700283347235,9.296700283347235,8.000000004342944,12.000000000000433,14.535395527992536,14.226239175031763,8.000000004342944,12.000000000000433,16.0,16.0
4.30102999566398,6.004321373782642,8.06069784035361,8.006979190574276,8.000000004342944,10.000000000043428,16.0,15.334453751152939,8.000000004342944,10.000000000043428,16.0,15.334453751152939
4.30102999566398,6.4559406414525045,8.06069784035361,8.01384799587183,8.000000004342944,11.769081794509207,15.535395414064308,14.869849211161606,8.000000004342944,11.769081794509207,15.510545023610762,16.510545011547027
4.30102999566398,4.176091259055681,8.397940008672036,8.684360547709815,4.30102999566398,8.000043427276863,12.000000004342944,12.884755726398694,4.30102999566398,8.000043427276863,12.000000004342944,13.000000000434293
4.30102999566398,8.000043427276863,12.000000004342944,8.000715995361274,8.000000004342944,11.407628825865036,12.477135730961121,9.000004342923104,8.000000004342944,11.407628825865036,12.477135730961121,9.000004342923104
4.30102999566398,4.176091259055681,8.320063159594978,8.000715995361274,8.000000004342944,8.000043427276863,12.477135730961121,9.531478917042254,8.000000004342944,12.000000000000433,16.0,13.000000000000043
8.000000004342944,10.000000000043428,,10.000000000043428,8.000000004342944,10.000000000043428,,10.000000000043428,8.000000004342944,10.000000000043428,,10.000000000043428
4.30102999566398,4.176091259055681,8.06069784035361,8.397940008672036,4.30102999566398,8.000043427276863,12.000000004342944,13.000000000434293,4.30102999566398,8.000043427276863,12.000000004342944,13.000000000434293
4.30102999566398,8.000043427276863,12.000000004342944,12.003426062925639,4.30102999566398,8.000043427276863,12.000000004342944,11.024114429480619,4.30102999566398,8.000043427276863,12.000000004342944,13.000000000434293
4.30102999566398,4.30102999566398,8.006466042249231,5.739730528564717,8.000000004342944,8.000000004342944,16.0,13.000000000000043,8.000000004342944,8.000000004342944,16.0,13.000000000000043
0.9542425094393249,0.9542425094393249,10.000000434294265,7.000434077479318,5.109322011318243,2.674861140737811,13.032779879593965,10.032780281912201,5.109322011318243,2.674861140737811,13.032779879593965,10.032780281912201
7.258397804095507,8.258182160366097,13.11257819240577,11.4344092075875,7.258397804095507,8.258182160366097,13.11257819240577,11.4344092075875,7.258397804095507,8.258182160366097,15.25815819334319,14.25815819336476
4.30102999566398,8.000043427276863,9.204119982655923,10.178976947293169,7.082426300860772,9.531478917042254,13.477122702365522,14.477121399484464,7.082426300860772,10.971272136803593,13.477122702365522,14.477121399484464
4.30102999566398,8.000043427276863,11.477265995424853,8.000715995361274,4.30102999566398,8.000043427276863,11.477265995424853,8.000715995361274,4.30102999566398,8.000043427276863,11.477265995424853,8.000715995361274
4.30102999566398,8.000043427276863,11.477265995424853,8.000715995361274,4.30102999566398,8.000043427276863,11.477265995424853,8.000715995361274,4.30102999566398,8.000043427276863,12.000000004342944,9.727378569451488
4.30102999566398,4.30102999566398,11.477265995424853,8.000715995361274,8.000000004342944,4.30102999566398,15.736198841360325,13.5430742351579,8.000000004342944,8.000000004342944,15.736198841360325,13.5430742351579
8.000000004342944,8.000000004342944,11.477265995424853,9.000004342923104,8.000000004342944,8.000000004342944,16.0,14.000000000000002,8.000000004342944,8.000000004342944,16.0,14.000000000000002
4.30102999566398,8.000043427276863,8.000715995361274,8.000715995361274,8.000000004342944,11.636648355067777,9.000004342923104,9.000004342923104,8.000000004342944,11.636648355067777,15.852967697121612,15.852967697121612
4.176091259055681,8.000043427276863,,8.000043427276863,8.000000004342944,12.000000000000433,,12.000000000000433,8.000000004342944,12.000000000000433,,12.000000000000433
5.401112639111212,2.3521825181113623,9.651278983404387,10.651278110938865,5.401112639111212,9.000000000434293,16.0,17.0,8.000000004342944,9.000000000434293,16.0,17.0
4.531478917042255,7.380392160057028,12.000687378199409,8.001716409895318,4.531478917042255,7.380392160057028,12.380211243521165,9.380213051268177,4.531478917042255,7.380392160057028,12.353055633375114,9.380213051268177
4.30102999566398,8.000043427276863,11.421768401206924,8.00569518111851,8.000000004342944,12.000000000000433,11.421768401206924,9.903090529859707,8.000000004342944,12.000000000000433,16.0,14.999999999999998
4.30102999566398,8.000043427276863,,8.000715995361274,8.000000004342944,12.000000000000433,,9.000004342923104,8.000000004342944,11.556423121371283,,13.000000000000043
4.30102999566398,8.000043427276863,8.000715995361274,8.000715995361274,8.000000004342944,11.636648355067777,9.000004342923104,9.000004342923104,8.000000004342944,11.636648355067777,9.000004342923104,9.000004342923104
4.30102999566398,8.000043427276863,8.000715995361274,8.000715995361274,8.000000004342944,11.636648355067777,9.000004342923104,9.000004342923104,8.000000004342944,11.636648355067777,9.000004342923104,9.000004342923104
8.000000004342944,8.000715995361274,8.000715995361274,8.000715995361274,8.000000004342944,8.000715995361274,16.0,16.0,8.000000004342944,9.000000000434293,16.0,16.0
8.000000004342944,8.586458572411187,8.000715995361274,10.519827993775719,8.000000004342944,8.586458572411187,8.000715995361274,10.519827993775719,8.000000004342944,11.602984054795815,15.602875709266279,16.60287569951299
6.689308859123619,8.01561120450351,8.01561120450351,11.86457040685343,8.000000004342944,8.397940008672036,8.397940008672036,12.002856926061119,8.000000004342944,12.000000000000433,12.000000004342944,13.518515255919777
4.130976691605617,5.065355601289965,8.170261715394957,8.413581377285912,4.130976691605617,8.353844184737447,12.03173993670907,12.09740370675836,8.000000004342944,9.822168733425478,12.477135730961121,12.997740142222133
7.024074987307426,8.633468455579585,12.477135730961121,13.32006315959498,7.024074987307426,8.633468455579585,12.477135730961121,13.32006315959498,7.024074987307426,8.633468455579585,12.477135730961121,13.32006315959498
4.30102999566398,8.000043427276863,11.477265995424853,8.000715995361274,4.30102999566398,8.000043427276863,11.477265995424853,8.000715995361274,4.30102999566398,8.000043427276863,11.477265995424853,8.000715995361274
8.000000004342944,8.619927710291467,15.500785186626244,12.500798881491558,8.000000004342944,8.619927710291467,15.500785186626244,12.500798881491558,8.000000004342944,9.000000000434293,16.0,13.000000000000043
4.106258909867407,7.401572845676445,,8.00180205257936,4.106258909867407,7.401572845676445,,8.00180205257936,4.106258909867407,7.401572845676445,,9.401402264168926
4.045322978786657,7.000434077479318,,8.039325268111657,8.000000004342944,10.354631214787881,,11.75921443879508,8.000000004342944,11.735215537516355,,13.735215529605854
4.30102999566398,6.15106325335375,8.056264366363477,8.321184027302312,4.30102999566398,8.000043427276863,12.000000004342944,12.259009649071496,4.30102999566398,8.000043427276863,12.000000004342944,12.32576188531923
4.057209512507789,7.107549129744686,11.107210003577123,12.000366737090365,4.057209512507789,7.107549129744686,11.107210003577123,12.000366737090365,4.057209512507789,7.107549129744686,11.107210003577123,12.000366737090365
8.000000004342944,8.000043427276863,12.063858548853071,12.412292509323045,8.000000004342944,8.000043427276863,12.063858548853071,12.412292509323045,8.000000004342944,8.000043427276863,12.063858548853071,12.412292509323045
4.045322978786657,6.6625311841256405,,4.176091259055681,8.000000004342944,9.648159288932078,,8.02010759385071,8.000000004342944,11.241397041649645,,9.000004342923104
8.000000004342944,11.000000000004341,12.340463945185633,12.340463945185633,8.000000004342944,11.000000000004341,16.0,16.0,8.000000004342944,11.000000000004341,15.000000000004343,15.000000000004343
4.101747073946366,7.380392160057028,,10.380211422667601,4.101747073946366,7.380392160057028,,10.380211422667601,4.101747073946366,7.380392160057028,,10.380211422667601
4.30102999566398,6.004321373782642,12.000000004342944,11.597804842404292,7.962662870668036,9.962616013065542,15.647382979896024,14.767956975422033,7.962662870668036,9.962616013065542,15.647382979896024,14.767956975422033
4.531478917042255,8.380229336938037,11.034788831251182,11.993039231806907,4.531478917042255,8.380229336938037,11.034788831251182,11.993039231806907,4.531478917042255,8.380229336938037,12.380211243521165,13.380211241892562
4.045322978786657,7.000434077479318,11.000000043429445,8.000715995361274,8.000000004342944,11.048519487922654,11.51864552433031,10.000000434294265,8.000000004342944,11.634376494088366,15.634275704707058,14.634275795437093
7.082426300860772,7.082426300860772,15.559188200988618,16.55918819020316,7.082426300860772,7.082426300860772,15.559188200988618,16.55918819020316,8.000000004342944,8.000000004342944,15.559188200988618,16.55918819020316
7.258397804095507,9.449940988773337,12.319564066092163,13.07452388793495,7.258397804095507,9.449940988773337,12.319564066092163,13.07452388793495,7.258397804095507,11.25815821730848,14.253582227291187,15.251396797544622
4.30102999566398,6.305007237509518,8.06069784035361,8.091051124134179,8.000000004342944,11.670338641127442,15.13987911787185,15.331609500002429,8.000000004342944,11.670338641127442,8.06069784035361,8.397940008672036
7.6331653536839035,11.633064282800774,11.176380692243269,12.477135730961121,7.6331653536839035,11.633064282800774,11.176380692243269,12.477135730961121,7.6331653536839035,11.633064282800774,15.254066775597275,16.213878982238473
3.549125926758111,7.850094594386699,8.047983182689421,8.047983182689421,5.7355988996981795,7.850094594386699,11.51864552433031,11.51864552433031,5.7355988996981795,10.028571659335121,14.028571252733201,14.028571252733201
4.101747073946366,4.342422680822206,11.380211259807208,11.127994772923454,8.000000004342944,9.000000000434293,14.20951528262556,14.908485072495246,8.000000004342944,9.000000000434293,14.20951528262556,14.908485072495246
4.045322978786657,4.045322978786657,7.875545087373029,6.0767132446900245,8.000000004342944,8.000000004342944,15.09621462014564,13.137610434060138,8.000000004342944,8.000000004342944,15.09621462014564,13.137610434060138
4.30102999566398,4.30102999566398,11.477265995424853,8.000715995361274,4.30102999566398,4.30102999566398,12.000000004342944,8.000715995361274,4.30102999566398,4.30102999566398,12.000000004342944,10.000000434294265
6.004321373782642,8.003245054813148,10.178976947293169,8.003245054813148,6.004321373782642,10.000000434294265,13.785329835010765,10.178976947293169,6.004321373782642,10.000000434294265,14.00000000004343,11.000000043429445
4.176091259055681,8.000043427276863,8.353964290952714,12.002399653677353,8.000000004342944,11.477265995424853,12.000000004342944,13.518515255919777,8.000000004342944,12.000000000000433,16.0,17.0
4.30102999566398,8.000043427276863,12.000000004342944,8.000715995361274,4.30102999566398,8.000043427276863,11.810299741040167,8.000715995361274,4.30102999566398,8.000043427276863,8.397940008672036,8.000715995361274
5.0413926851582245,4.204119982655924,8.67732949956951,8.00389116623691,5.0413926851582245,8.000043427276863,13.000000000434293,13.970346876230092,5.0413926851582245,8.000043427276863,12.283323847618785,13.283303490648084
4.27415784926368,8.000043427276863,12.000000004342944,11.387710089398604,4.30102999566398,12.000000000000433,16.0,17.0,7.107549129744686,11.107210003577123,15.10720996965126,16.107209969648206
4.30102999566398,6.214101735973232,8.06069784035361,8.017867718963505,4.30102999566398,8.000043427276863,12.000000004342944,11.924330984708677,4.30102999566398,8.000043427276863,12.000000004342944,11.924330984708677
4.30102999566398,4.176091259055681,8.397940008672036,7.259259309852363,4.30102999566398,8.000043427276863,12.000000004342944,9.000004342923104,4.30102999566398,8.000043427276863,12.000000004342944,9.000004342923104
4.30102999566398,6.3101408017961935,8.397940008672036,8.397940008672036,4.30102999566398,7.000434077479318,12.000000004342944,12.000000004342944,4.30102999566398,7.000434077479318,11.74107277237332,11.74107277237332
8.000000004342944,12.000000000000433,16.0,12.759818878129858,8.000000004342944,11.842671633760787,16.0,12.759818878129858,8.000000004342944,12.000000000000433,16.0,13.000000000000043
4.30102999566398,4.176091259055681,8.359323129976206,8.08930445184787,8.000000004342944,4.176091259055681,12.410726633014189,11.659631011606999,8.000000004342944,12.000000000000433,16.0,15.483444648099962
8.000000004342944,8.000043427276863,,8.000043427276863,8.000000004342944,8.000043427276863,,8.000043427276863,8.000000004342944,8.633468455579585,,8.633468455579585
8.000000004342944,10.000000000043428,,10.000000000043428,8.000000004342944,10.000000000043428,,10.000000000043428,8.000000004342944,10.000000000043428,,10.000000000043428
8.000000004342944,9.000004342923104,,12.477135730961121,8.000000004342944,9.000004342923104,,12.477135730961121,8.000000004342944,10.000000000043428,,13.000000000000043
6.750816842649754,7.750122526783399,12.126274307886982,12.640918492887726,8.000000004342944,9.000000000434293,16.0,17.0,8.000000004342944,9.000000000434293,15.73521552952675,16.73521552952603
4.176091259055681,4.176091259055681,8.397940008672036,9.199963500895892,8.000000004342944,8.000043427276863,12.477135730961121,13.472687717142469,8.000000004342944,10.519827993775719,14.477121399484464,15.477121269196143
7.995608872922223,8.06069784035361,9.688864568054791,8.06069784035361,8.000000004342944,11.011570443597277,13.514939370755616,11.011570443597277,8.000000004342944,11.011570443597277,13.514939370755616,11.011570443597277
4.045322978786657,7.000434077479318,8.003245054813148,8.06069784035361,7.995608872922223,11.995565004305444,15.99556499991836,16.995564999917967,7.995608872922223,11.995565004305444,15.99556499991836,16.995564999917967
4.045322978786657,7.000434077479318,11.000000043429445,8.000715995361274,4.045322978786657,7.000434077479318,11.000000043429445,8.000715995361274,4.045322978786657,7.000434077479318,11.000000043429445,8.000715995361274
4.045322978786657,5.277838333002046,8.006466042249231,8.000715995361274,6.60400993241223,9.071791900256418,11.477265995424853,10.519827993775719,6.60400993241223,10.111531679363612,13.500355438747276,12.609046320649927
8.000000004342944,8.000043427276863,11.808413551400367,12.002852369957617,8.000000004342944,9.531478917042254,13.466879478062042,14.123161446241927,8.000000004342944,9.531478917042254,13.518515255919777,14.518514071482254
4.30102999566398,8.000043427276863,8.000715995361274,8.02462685202751,4.30102999566398,8.000043427276863,12.000000004342944,10.000000434294265,4.30102999566398,8.000043427276863,12.000000004342944,10.000000434294265
4.30102999566398,8.000043427276863,10.519827993775719,8.000715995361274,4.30102999566398,8.000043427276863,10.519827993775719,8.000715995361274,4.30102999566398,8.000043427276863,12.000000004342944,11.000000043429445
7.169145200991198,11.168850933149253,10.571418118168491,11.571400781015049,7.169145200991198,11.168850933149253,14.176248178938177,11.571400781015049,5.634690838127818,6.004321373782642,10.000000434294265,8.000043427276863
2.382017042574868,6.682145076373831,8.003426062925639,8.003426062925639,2.382017042574868,11.797682941834823,11.51864552433031,11.51864552433031,7.7977521286507105,11.797682941834823,15.797682934915589,15.797682934915589
